Latitude,Longitude,Name,Icon,PlotName,NWR,year,type,Description
62.93065301,-143.5237666,Slana43,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.93205581,-143.5091483,Slana44,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.93268261,-143.4943289,Slana45,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.93219847,-143.4798209,Slana46,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.93246166,-143.4642437,Slana47,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.93424533,-143.446714,Slana48,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.93419219,-143.4335475,Slana49,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.73801743,-143.8217881,Slana5,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.93630736,-143.4188022,Slana50,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.74341487,-143.81149,Slana6,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.74960105,-143.8074018,Slana7,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.75643021,-143.8021705,Slana8,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
62.76356338,-143.7952542,Slana9,186,Slana,Tetlin,all,BBS,BBS Point in Tetlin NWR at Slana surveyed in all years
63.61522643,-143.9866902,TB01,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.60932012,-143.9763498,TB02,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.60382218,-143.9667319,TB03,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.59798058,-143.9564783,TB04,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.59235792,-143.9466039,TB05,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.58646686,-143.9362838,TB06,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.58060137,-143.925634,TB07,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.57503478,-143.9152492,TB08,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.56903686,-143.9040877,TB09,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.56369332,-143.8931656,TB10,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.55728979,-143.8845811,TB11,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.55058746,-143.8761641,TB12,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.5443421,-143.8684139,TB13,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.53837268,-143.8607735,TB14,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.5318917,-143.8526988,TB15,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.52506146,-143.8442474,TB16,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.5194543,-143.8373026,TB17,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.51314667,-143.829313,TB18,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.50685488,-143.8238421,TB19,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.50031951,-143.8301739,TB20,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.4922614,-143.8380769,TB21,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.48623615,-143.8365407,TB22,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.47917968,-143.8358168,TB23,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.47084521,-143.8411567,TB24,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.46431705,-143.8463617,TB25,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.45676345,-143.8428932,TB26,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.4495639,-143.8367491,TB27,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.44298536,-143.8311891,TB28,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.436596,-143.8257831,TB29,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.42956308,-143.8198293,TB30,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.42293585,-143.8142265,TB31,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.41638237,-143.8086824,TB32,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.40963058,-143.8029869,TB33,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.40269129,-143.7971167,TB34,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.39547849,-143.7898773,TB35,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.39088957,-143.7771019,TB36,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38790343,-143.7626867,TB37,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38667909,-143.7468669,TB38,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38549213,-143.7312531,TB39,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38541845,-143.7148376,TB40,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38624599,-143.6998609,TB41,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38717597,-143.6829742,TB42,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38801692,-143.6675984,TB43,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38891714,-143.651345,TB44,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.3896804,-143.6370921,TB45,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38844842,-143.6179675,TB46,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38450851,-143.6029164,TB47,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.38083631,-143.5900395,TB48,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.37740191,-143.5760504,TB49,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
63.37517669,-143.5598569,TB50,186,Tower Bluffs,Tetlin,all,BBS,BBS Point in Tetlin NWR at Tower Bluffs surveyed in all years
62.8356146,-141.5822539,430_1,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.836203,-141.571437,430_10,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8355847,-141.566616,430_11,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8333397,-141.5679065,430_12,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8340271,-141.5725794,430_13,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8348529,-141.577495,430_14,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8363037,-141.5868257,430_2,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8370092,-141.5915358,430_3,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8378296,-141.5961656,430_4,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8399481,-141.5944969,430_5,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8391672,-141.5900041,430_6,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8387333,-141.5851833,430_7,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8378733,-141.5803977,430_8,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
62.8369889,-141.5759188,430_9,186,Ten Mile Hill,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Ten Mile Hill surveyed in odd years
63.0042103,-141.809454,431_01,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
63.000214,-141.807256,431_02,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9961565,-141.8069715,431_03,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9920983,-141.8072177,431_04,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9890004,-141.8134575,431_05,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9851546,-141.8182737,431_06,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9816471,-141.8240669,431_07,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9794689,-141.8318626,431_08,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9766321,-141.8372622,431_09,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9724853,-141.8423221,431_10,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9692417,-141.84719,431_11,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9674871,-141.8561454,431_12,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9669434,-141.8653075,431_13,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9640943,-141.8721331,431_14,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9643547,-141.8808299,431_15,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9667749,-141.8886743,431_16,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9671773,-141.8975273,431_17,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9683959,-141.9063482,431_18,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9657654,-141.9133415,431_19,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.963646,-141.9215349,431_20,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9627087,-141.9303102,431_21,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9608939,-141.9386944,431_22,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9616386,-141.947796,431_23,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9646271,-141.9526283,431_24,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9687648,-141.9535642,431_25,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9729096,-141.955563,431_26,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9769197,-141.9532301,431_27,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
62.9798335,-141.95813,431_28,186,Northway,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Northway surveyed in odd years
63.6884902,-142.2408252,FPPC_01,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.6840187,-142.2408715,FPPC_02,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.6792293,-142.24059,FPPC_03,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.6750841,-142.2408023,FPPC_04,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.6705572,-142.2408637,FPPC_05,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.6660775,-142.2408528,FPPC_06,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.6660739,-142.2509522,FPPC_07,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.6705807,-142.2509024,FPPC_08,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.6750636,-142.2508729,FPPC_09,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.679532,-142.2508861,FPPC_10,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.684006,-142.2508332,FPPC_11,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
63.6885049,-142.2508977,FPPC_12,186,Fairplay,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Fairplay surveyed in even years
62.7903193,-141.3144907,HLPC_01,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7913688,-141.3187855,HLPC_02,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7924492,-141.3230977,HLPC_03,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7934991,-141.3273904,HLPC_04,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7947483,-141.3313085,HLPC_05,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7959423,-141.3359262,HLPC_06,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7938972,-141.3380361,HLPC_07,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7927702,-141.3340489,HLPC_08,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.791636,-141.329887,HLPC_09,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7904597,-141.3254457,HLPC_10,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7892387,-141.3213296,HLPC_11,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
62.7882144,-141.3171492,HLPC_12,186,Hidden Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Hidden Lake surveyed in even years
63.1435852,-142.2847281,FCPC_01,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1426811,-142.2892556,FCPC_02,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1417797,-142.2938195,FCPC_03,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1408553,-142.2985688,FCPC_04,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1399106,-142.3031533,FCPC_05,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1391,-142.3077621,FCPC_06,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1366703,-142.306036,FCPC_07,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1376306,-142.3013721,FCPC_08,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1387226,-142.2966378,FCPC_09,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.139678,-142.2922033,FCPC_10,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1406241,-142.2876732,FCPC_11,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1416156,-142.2831778,FCPC_12,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1427025,-142.2781249,FCPC_13,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
63.1445349,-142.2798738,FCPC_14,186,Fish Camp,Tetlin,odd,ALMS,ALMS Point in Tetlin NWR at Fish Camp surveyed in odd years
62.6494334,-142.3760849,DLPC_01,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6492792,-142.3808365,DLPC_02,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6493139,-142.3857847,DLPC_03,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6492854,-142.3897043,DLPC_04,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6491236,-142.3946113,DLPC_05,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6490709,-142.3997679,DLPC_06,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6463638,-142.399821,DLPC_07,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.646433,-142.3949655,DLPC_08,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6464004,-142.3899946,DLPC_09,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6464022,-142.3850206,DLPC_10,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6466232,-142.379617,DLPC_11,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6466095,-142.3756252,DLPC_12,186,Deeper Lake,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Deeper Lake surveyed in even years
62.6824427,-141.2660722,CHPC_01,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6824295,-141.2699545,CHPC_02,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6823677,-141.2758092,CHPC_03,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6822195,-141.2806261,CHPC_04,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6821419,-141.2857891,CHPC_05,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6820677,-141.290635,CHPC_06,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6844321,-141.2910538,CHPC_07,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6845718,-141.2859759,CHPC_08,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6847497,-141.2810812,CHPC_09,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6849106,-141.2761975,CHPC_10,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6852835,-141.2712365,CHPC_11,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
62.6854461,-141.2662934,CHPC_12,186,Chisana,Tetlin,even,ALMS,ALMS Point in Tetlin NWR at Chisana surveyed in even years
